pokemon_id,move_id,pokemon_move_method_id,level,order
554,369,4,0,
554,374,4,0,
554,394,1,33,
554,424,1,11,
554,447,4,0,
554,488,4,0,
554,496,4,0,
554,510,1,6,
554,526,1,25,
554,590,4,0,
555,7,1,22,
555,29,1,14,
555,33,1,1,2
555,37,1,27,
555,46,4,0,
555,53,4,0,
555,63,4,0,
555,76,4,0,
555,89,4,0,
555,92,4,0,
555,94,4,0,
555,99,1,1,5
555,104,4,0,
555,126,4,0,
555,156,4,0,
555,157,4,0,
555,164,4,0,
555,168,4,0,
555,182,4,0,
555,187,1,30,
555,205,1,1,3
555,207,1,17,
555,213,4,0,
555,214,4,0,
555,216,4,0,
555,218,4,0,
555,237,4,0,
555,241,4,0,
555,259,4,0,
555,261,4,0,
555,263,1,19,
555,269,1,39,
555,276,1,47,
555,280,4,0,
555,315,1,54,
555,317,4,0,
555,339,4,0,
555,359,1,0,
555,360,4,0,
555,369,4,0,
555,371,4,0,
555,374,4,0,
555,394,1,33,
555,411,4,0,
555,416,4,0,
555,424,1,11,
555,444,4,0,
555,447,4,0,
555,479,4,0,
555,488,4,0,
555,496,4,0,
555,510,1,1,4
555,523,4,0,
555,526,1,25,
555,590,4,0,
556,42,1,10,
556,64,1,1,4
556,71,1,1,5
556,72,1,13,
556,73,2,0,
556,74,1,6,
556,76,1,50,
556,80,1,38,
556,92,4,0,
556,104,4,0,
556,156,4,0,
556,164,4,0,
556,178,1,18,
556,182,4,0,
556,191,2,0,
556,202,1,26,
556,207,4,0,
556,213,4,0,
556,214,4,0,
556,216,4,0,
556,218,4,0,
556,219,4,0,
556,230,1,3,
556,235,1,15,
556,237,4,0,
556,241,1,45,
556,263,4,0,
556,267,4,0,
556,275,1,33,
556,302,1,22,
556,320,2,0,
556,331,2,0,
556,332,4,0,
556,340,2,0,
556,367,1,29,
556,388,2,0,
556,389,1,42,
556,398,4,0,
556,402,2,0,
556,412,4,0,
556,447,4,0,
556,452,2,0,
556,495,1,1,3
556,496,4,0,
556,538,1,1,2
556,572,1,48,
556,580,2,0,
556,590,4,0,
556,596,1,1,1
557,14,4,0,
557,28,1,11,
557,68,2,0,
557,76,4,0,
557,89,4,0,
557,92,4,0,
557,104,4,0,
557,110,1,7,
557,156,4,0,
557,157,1,29,
557,163,1,31,
557,164,4,0,
557,174,2,0,
557,175,1,41,
557,182,4,0,
557,185,1,13,
557,191,2,0,
557,201,4,0,
557,203,2,0,
557,207,4,0,
557,210,1,1,
557,213,4,0,
557,214,4,0,
557,216,4,0,
557,218,4,0,
557,237,4,0,
557,263,4,0,
557,267,4,0,
557,317,4,0,
557,328,2,0,
557,332,4,0,
557,334,2,0,
557,335,2,0,
557,350,1,5,
557,397,1,19,
557,398,4,0,
557,400,2,0,
557,404,1,35,
557,421,4,0,
557,439,1,43,
557,444,4,0,
557,446,1,24,
557,450,1,23,
557,469,2,0,
557,479,1,17,
557,496,4,0,
557,504,1,37,
557,523,4,0,
557,563,2,0,
557,590,4,0,
558,14,4,0,
558,28,1,1,4
558,63,4,0,
558,76,4,0,
558,89,4,0,
558,92,4,0,
558,104,4,0,
558,110,1,1,3
558,156,4,0,
558,157,1,29,
558,163,1,31,
558,164,4,0,
558,175,1,50,
558,182,4,0,
558,185,1,13,
558,201,4,0,
558,207,4,0,
558,213,4,0,
558,214,4,0,
558,216,4,0,
558,218,4,0,
558,237,4,0,
558,263,4,0,
558,267,4,0,
558,317,4,0,
558,332,4,0,
558,350,1,1,2
558,397,1,19,
558,398,4,0,
558,404,1,38,
558,416,4,0,
558,421,4,0,
558,439,1,55,
558,444,4,0,
558,446,1,24,
558,450,1,23,
558,479,1,17,
558,496,4,0,
558,504,1,1,1
558,523,4,0,
558,590,4,0,
559,7,2,0,
559,8,2,0,
559,9,2,0,
559,28,1,5,
559,29,1,1,2
559,43,1,1,1
559,46,4,0,
559,67,1,16,
559,68,2,0,
559,92,4,0,
559,104,4,0,
559,133,2,0,
559,136,1,31,
559,156,4,0,
559,157,4,0,
559,164,4,0,
559,182,4,0,
559,184,1,34,
559,185,1,9,
559,188,4,0,
559,197,2,0,
559,207,1,12,
559,213,4,0,
559,214,4,0,
559,216,4,0,
559,218,4,0,
559,237,4,0,
559,240,4,0,
559,241,4,0,
559,242,1,38,
559,252,2,0,
559,259,4,0,
559,263,1,42,
559,264,1,48,
559,269,4,0,
559,280,1,23,
559,317,4,0,
559,337,4,0,
559,339,4,0,
559,349,2,0,
559,371,1,20,
559,374,4,0,
559,398,4,0,
559,399,4,0,
559,409,2,0,
559,411,4,0,
559,428,2,0,
559,431,1,45,
559,444,4,0,
559,447,4,0,
559,457,1,50,
559,479,4,0,
559,490,4,0,
559,491,2,0,
559,496,4,0,
559,498,1,27,
559,501,2,0,
559,525,4,0,
559,526,4,0,
559,555,4,0,
559,590,4,0,
559,612,2,0,
560,28,1,1,3
560,29,1,1,2
560,43,1,1,1
560,46,4,0,
560,63,4,0,
560,67,1,16,
560,92,4,0,
560,104,4,0,
560,136,1,31,
560,156,4,0,
560,157,4,0,
560,164,4,0,
560,168,4,0,
560,182,4,0,
560,184,1,34,
560,185,1,1,4
560,188,4,0,
560,207,1,12,
560,213,4,0,
560,214,4,0,
560,216,4,0,
560,218,4,0,
560,237,4,0,
560,240,4,0,
560,241,4,0,
560,242,1,38,
560,259,4,0,
560,263,1,45,
560,264,1,58,
560,269,4,0,
560,280,1,23,
560,317,4,0,
560,337,4,0,
560,339,4,0,
560,371,1,20,
560,374,4,0,
560,398,4,0,
560,399,4,0,
560,411,4,0,
560,416,4,0,
560,431,1,51,
560,444,4,0,
560,447,4,0,
560,457,1,65,
560,479,4,0,
560,490,4,0,
560,496,4,0,
560,498,1,27,
560,525,4,0,
560,526,4,0,
560,555,4,0,
560,590,4,0,
561,16,1,1,1
561,18,1,14,
561,19,4,0,
561,58,4,0,
561,60,1,18,
561,63,4,0,
561,76,4,0,
561,86,4,0,
561,92,4,0,
561,94,1,44,
561,95,1,4,
561,104,4,0,
561,113,1,24,
561,115,1,28,
561,119,1,34,
561,138,4,0,
561,143,1,50,
561,149,1,8,
561,156,4,0,
561,164,4,0,
561,168,4,0,
561,182,4,0,
561,207,4,0,
561,211,2,0,
561,213,4,0,
561,214,4,0,
561,216,4,0,
561,218,4,0,
561,219,4,0,
561,237,4,0,
561,240,4,0,
561,244,4,0,
561,246,2,0,
561,247,4,0,
561,248,2,0,
561,263,4,0,
561,285,2,0,
561,314,1,21,
561,322,1,48,
561,332,4,0,
561,347,4,0,
561,355,2,0,
561,356,1,38,
561,357,1,1,2
561,366,1,11,
561,375,2,0,
561,399,4,0,
561,403,1,41,
561,412,4,0,
561,430,4,0,
561,433,4,0,
561,451,4,0,
561,473,4,0,
561,479,4,0,
561,485,1,31,
561,496,4,0,
561,500,2,0,
561,590,4,0,
561,605,4,0,
562,50,1,5,
562,92,4,0,
562,94,4,0,
562,101,1,13,
562,104,4,0,
562,114,1,9,
562,138,4,0,
562,156,4,0,
562,164,4,0,
562,168,4,0,
562,171,2,0,
562,174,1,29,
562,182,1,1,2
562,194,1,49,
562,203,2,0,
562,207,4,0,
562,212,1,45,
562,213,4,0,
562,214,4,0,
562,216,4,0,
562,218,4,0,
562,219,4,0,
562,237,4,0,
562,240,4,0,
562,244,4,0,
562,247,1,37,
562,261,1,21,
562,262,2,0,
562,263,4,0,
562,286,2,0,
562,288,1,41,
562,310,1,1,1
562,313,2,0,
562,347,4,0,
562,371,4,0,
562,373,4,0,
562,377,2,0,
562,390,2,0,
562,399,4,0,
562,412,4,0,
562,417,2,0,
562,433,4,0,
562,466,1,25,
562,470,1,33,2
562,471,1,33,1
562,496,4,0,
562,502,2,0,
562,506,1,17,
562,578,2,0,
562,590,4,0,
562,611,4,0,
563,50,1,1,4
563,63,4,0,
563,92,4,0,
563,94,4,0,
563,101,1,13,
563,104,4,0,
563,114,1,1,5
563,138,4,0,
563,156,4,0,
563,164,4,0,
563,168,4,0,
563,174,1,29,
563,182,1,1,3
563,184,1,0,
563,194,1,57,
563,207,4,0,
563,212,1,51,
563,213,4,0,
563,214,4,0,
563,216,4,0,
563,218,4,0,
563,219,4,0,
563,237,4,0,
563,240,4,0,
563,244,4,0,
563,247,1,39,
563,261,1,21,
563,263,4,0,
563,288,1,45,
563,310,1,1,2
563,347,4,0,
563,371,4,0,
563,373,4,0,
563,399,4,0,
563,412,4,0,
563,416,4,0,
563,433,4,0,
563,447,4,0,
563,466,1,25,
563,470,1,33,2
563,471,1,33,1
563,496,4,0,
563,506,1,17,
563,590,4,0,
563,611,4,0,
564,21,2,0,
564,34,2,0,
564,44,1,8,
564,55,1,1,3
564,56,1,50,
564,57,4,0,
564,58,4,0,
564,59,4,0,
564,88,2,0,
564,89,4,0,
564,92,4,0,
564,104,4,0,
564,110,1,1,2
564,117,1,1,1
564,127,4,0,
564,156,4,0,
564,157,1,45,
564,164,4,0,
564,174,1,35,
564,175,2,0,
564,182,1,11,
564,201,4,0,
564,205,1,5,
564,207,4,0,
564,213,4,0,
564,214,4,0,
564,216,4,0,
564,218,4,0,
564,237,4,0,
564,240,1,48,
564,242,1,21,
564,246,1,18,
564,250,2,0,
564,263,4,0,
564,282,2,0,
564,317,4,0,
564,334,2,0,
564,352,2,0,
564,362,1,28,
564,385,2,0,
564,397,4,0,
564,401,1,41,
564,444,4,0,
564,453,1,15,
564,469,1,25,
564,479,1,31,
564,496,4,0,
564,503,4,0,
564,504,1,38,
564,523,4,0,
564,590,4,0,
564,710,2,0,
565,44,1,8,
565,55,1,1,3
565,56,1,61,
565,57,4,0,
565,58,4,0,
565,59,4,0,
565,63,4,0,
565,89,4,0,
565,92,4,0,
565,104,4,0,
565,110,1,1,2
565,117,1,1,1
565,127,4,0,
565,156,4,0,
565,157,1,51,
565,164,4,0,
565,174,1,35,
565,182,1,11,
565,201,4,0,
565,205,1,1,4
565,207,4,0,
565,213,4,0,
565,214,4,0,
565,216,4,0,
565,218,4,0,
565,237,4,0,
565,240,1,56,
565,242,1,21,
565,246,1,18,
565,263,4,0,
565,317,4,0,
565,362,1,28,
565,397,4,0,
565,401,1,45,
565,411,4,0,
565,416,4,0,
565,444,4,0,
565,453,1,15,
565,469,1,25,
565,479,1,31,
565,496,4,0,
565,503,4,0,
565,504,1,40,
565,523,4,0,
565,590,4,0,
566,17,1,1,3
566,37,1,50,
566,43,1,1,2
566,44,2,0,
566,46,4,0,
566,88,1,5,
566,89,4,0,
566,92,4,0,
566,97,1,21,
566,98,1,1,1
566,104,1,8,
566,156,4,0,
566,157,1,45,
566,164,4,0,
566,182,4,0,
566,184,1,11,
566,201,4,0,
566,207,4,0,
566,211,2,0,
566,213,4,0,
566,214,4,0,
566,216,4,0,
566,218,4,0,
566,225,1,31,
566,237,4,0,
566,242,1,35,
566,246,1,18,
566,259,4,0,
566,263,4,0,
566,269,4,0,
566,282,2,0,
566,283,1,38,
566,317,4,0,
566,332,4,0,
566,337,1,48,
566,355,4,0,
566,365,1,15,
566,369,1,41,
566,397,4,0,
566,406,2,0,
566,414,2,0,
566,415,2,0,
566,421,4,0,
566,432,2,0,
566,444,4,0,
566,457,2,0,
566,479,4,0,
566,496,4,0,
566,501,1,25,
566,502,2,0,
566,512,1,28,
566,523,4,0,
566,590,4,0,
567,17,1,1,3
567,19,4,0,
567,37,1,61,
567,43,1,1,2
567,46,4,0,
567,63,4,0,
567,88,1,1,4
567,89,4,0,
567,92,4,0,
567,97,1,21,
567,98,1,1,1
567,104,1,8,
567,156,4,0,
567,157,1,51,
567,164,4,0,
567,182,4,0,
567,184,1,11,
567,201,4,0,
567,207,4,0,
567,211,4,0,
567,213,4,0,
567,214,4,0,
567,216,4,0,
567,218,4,0,
567,225,1,31,
567,237,4,0,
567,242,1,35,
567,246,1,18,
567,259,4,0,
567,263,4,0,
567,269,4,0,
567,283,1,40,
567,317,4,0,
567,332,4,0,
567,337,1,56,
567,355,4,0,
567,365,1,15,
567,369,1,45,
567,397,4,0,
567,411,4,0,
567,416,4,0,
567,421,4,0,
567,444,4,0,
567,479,4,0,
567,496,4,0,
567,501,1,25,
567,512,1,28,
567,523,4,0,
567,525,4,0,
567,590,4,0,
568,1,1,1,1
568,3,1,14,
568,28,2,0,
568,36,1,25,
568,92,1,36,
568,104,4,0,
568,114,2,0,
568,120,2,0,
568,124,1,18,
568,133,1,40,
568,139,1,1,2
568,153,1,47,
568,156,4,0,
568,164,4,0,
568,168,4,0,
568,174,2,0,
568,182,4,0,
568,188,1,29,
568,191,2,0,
568,205,2,0,
568,207,4,0,
568,213,4,0,
568,214,4,0,
568,216,4,0,
568,218,4,0,
568,237,4,0,
568,240,4,0,
568,241,4,0,
568,254,1,23,1
568,256,1,23,2
568,263,4,0,
568,278,1,3,
568,300,2,0,
568,350,2,0,
568,371,4,0,
568,390,1,7,
568,399,4,0,
568,441,1,45,
568,474,4,0,
568,475,2,0,
568,482,4,0,
568,491,1,12,
568,496,4,0,
568,499,1,34,
568,562,1,42,
568,590,4,0,
568,611,4,0,
569,1,1,1,1
569,3,1,14,
569,34,1,25,
569,63,4,0,
569,76,4,0,
569,85,4,0,
569,92,1,39,
569,94,4,0,
569,104,4,0,
569,124,1,18,
569,133,1,46,
569,139,1,1,2
569,153,1,59,
569,156,4,0,
569,164,4,0,
569,168,4,0,
569,182,4,0,
569,188,1,29,
569,207,4,0,
569,213,4,0,
569,214,4,0,
569,216,4,0,
569,218,4,0,
569,237,4,0,
569,240,4,0,
569,241,4,0,
569,254,1,23,1
569,256,1,23,2
569,263,4,0,
569,278,1,1,3
569,371,4,0,
569,374,4,0,
569,390,1,1,4
569,397,4,0,
569,399,4,0,
569,411,4,0,
569,416,4,0,
569,441,1,54,
569,474,4,0,
569,479,4,0,
569,482,4,0,
569,491,1,12,
569,496,4,0,
569,499,1,34,
569,562,1,49,
569,590,4,0,
569,611,4,0,
570,10,1,1,1
570,14,4,0,
570,43,1,1,2
570,46,4,0,
570,68,2,0,
570,92,4,0,
570,97,1,37,
570,104,4,0,
570,154,1,13,
570,156,4,0,
570,164,4,0,
570,168,4,0,
570,182,4,0,
570,184,1,21,
570,185,1,17,
570,197,2,0,
570,207,4,0,
570,213,4,0,
570,214,4,0,
570,216,4,0,
570,218,4,0,
570,228,1,5,
570,237,4,0,
570,240,4,0,
570,241,4,0,
570,244,4,0,
570,247,4,0,
570,259,1,33,
570,262,2,0,
570,263,4,0,
570,269,1,25,
570,286,1,53,
570,289,2,0,
570,313,1,9,
570,326,2,0,
570,332,4,0,
570,347,4,0,
570,369,4,0,
570,371,4,0,
570,373,1,41,
570,374,4,0,
570,383,2,0,
570,386,1,45,
570,389,2,0,
570,399,2,0,
570,417,1,49,
570,445,2,0,
570,447,4,0,
570,492,1,29,
570,496,4,0,
570,539,1,57,
570,555,4,0,
570,590,4,0,
571,10,1,1,5
571,14,4,0,
571,43,1,1,6
571,46,4,0,
571,53,4,0,
571,63,4,0,
571,92,4,0,
571,97,1,39,
571,104,4,0,
571,154,1,13,
571,156,4,0,
571,164,4,0,
571,168,4,0,
571,182,4,0,
571,184,1,21,
571,185,1,17,
571,207,4,0,
571,213,4,0,
571,214,4,0,
571,216,4,0,
571,218,4,0,
571,228,1,1,7
571,237,4,0,
571,240,4,0,
571,241,4,0,
571,244,4,0,
571,247,4,0,
571,259,1,34,
571,263,4,0,
571,269,1,25,
571,286,1,1,3
571,332,4,0,
571,347,4,0,
571,369,1,1,4
571,371,4,0,
571,373,1,44,
571,374,4,0,
571,386,1,49,
571,399,4,0,
571,400,1,0,
571,411,4,0,
571,416,4,0,
571,417,1,54,
571,421,4,0,
571,447,4,0,
571,468,1,1,8
571,490,4,0,
571,492,1,29,
571,496,4,0,
571,539,1,1,2
571,555,4,0,
571,590,4,0,
572,1,1,1,
572,3,1,13,
572,21,1,37,
572,39,2,0,
572,47,1,21,
572,85,4,0,
572,86,4,0,
572,92,4,0,
572,104,4,0,
572,129,1,19,
572,156,4,0,
572,164,4,0,
572,168,4,0,
572,175,2,0,
572,182,4,0,
572,189,2,0,
572,203,2,0,
572,204,1,27,
572,207,4,0,
572,213,4,0,
572,214,2,0,
572,216,4,0,
572,218,4,0,
572,219,4,0,
572,227,1,15,
572,231,2,0,
572,237,4,0,
572,240,4,0,
572,241,4,0,
572,263,4,0,
572,270,1,7,
572,282,2,0,
572,304,1,43,
572,313,2,0,
572,321,1,9,
572,347,4,0,
572,358,1,31,
572,369,4,0,
572,374,4,0,
572,387,1,45,
572,401,2,0,
572,445,1,39,
572,447,4,0,
572,495,1,49,
572,496,4,0,
572,497,1,33,
572,526,4,0,
572,541,1,25,
572,590,4,0,
572,605,4,0,
572,608,1,3,
573,47,1,1,5
573,63,4,0,
573,85,4,0,
573,86,4,0,
573,87,4,0,
573,92,4,0,
573,104,4,0,
573,113,4,0,
573,156,4,0,
573,164,4,0,
573,168,4,0,
573,182,4,0,
573,207,4,0,
573,213,4,0,
573,214,4,0,
573,216,4,0,
573,218,4,0,
573,219,4,0,
573,237,4,0,
573,240,4,0,
573,241,4,0,
573,263,4,0,
573,270,1,1,3
573,321,1,1,4
573,331,1,1,1
573,347,4,0,
573,350,1,1,2
573,369,4,0,
573,374,4,0,
573,411,4,0,
573,416,4,0,
573,447,4,0,
573,496,4,0,
573,497,4,0,
573,526,4,0,
573,541,1,1,6
573,590,4,0,
573,605,4,0,
574,1,1,1,
574,3,1,14,
574,60,1,16,
574,85,4,0,
574,86,4,0,
574,92,4,0,
574,93,1,3,
574,94,1,37,
574,104,4,0,
574,113,4,0,
574,115,4,0,
574,138,4,0,
574,156,4,0,
574,157,4,0,
574,164,4,0,
574,168,4,0,
574,182,4,0,
574,185,1,24,
574,204,1,46,
574,207,4,0,
574,212,2,0,
574,213,4,0,
574,214,4,0,
574,216,4,0,
574,218,4,0,
574,219,4,0,
574,237,4,0,
574,240,4,0,
574,243,2,0,
574,244,4,0,
574,247,4,0,
574,248,1,31,
574,253,2,0,
574,259,4,0,
574,260,1,28,
574,263,4,0,
574,269,4,0,
574,313,1,10,
574,317,4,0,
574,321,1,7,
574,347,4,0,
574,357,2,0,
574,371,4,0,
574,373,1,19,
574,374,4,0,
574,377,1,33,
574,399,2,0,
574,412,4,0,
574,433,4,0,
574,445,2,0,
574,447,4,0,
574,451,4,0,
574,473,1,25,
574,477,1,40,
574,478,1,48,
574,496,4,0,
574,505,2,0,
574,589,1,8,
574,590,4,0,
575,1,1,1,1
575,3,1,14,
575,60,1,16,
575,85,4,0,
575,86,4,0,
575,92,4,0,
575,93,1,1,2
575,94,1,39,
575,104,4,0,
575,113,4,0,
575,115,4,0,
575,138,4,0,
575,156,4,0,
575,157,4,0,
575,164,4,0,
575,168,4,0,
575,182,4,0,
575,185,1,24,
575,204,1,50,
575,207,4,0,
575,213,4,0,
575,214,4,0,
575,216,4,0,
575,218,4,0,
575,219,4,0,
575,237,4,0,
575,240,4,0,
575,244,4,0,
575,247,4,0,
575,248,1,31,
575,259,4,0,
575,260,1,28,
575,263,4,0,
575,269,4,0,
575,313,1,10,
575,317,4,0,
575,321,1,1,3
575,347,4,0,
575,371,4,0,
575,373,1,19,
575,374,4,0,
575,377,1,34,
575,399,4,0,
575,412,4,0,
575,433,4,0,
575,447,4,0,
575,451,4,0,
575,473,1,25,
575,477,1,43,
575,478,1,53,
575,496,4,0,
575,589,1,1,4
575,590,4,0,
576,1,1,1,1
576,3,1,14,
576,60,1,16,
576,63,4,0,
576,85,4,0,
576,86,4,0,
576,92,4,0,
576,93,1,1,2
576,94,1,39,
576,104,4,0,
576,113,4,0,
576,115,4,0,
576,138,4,0,
576,156,4,0,
576,157,4,0,
576,164,4,0,
576,168,4,0,
576,182,4,0,
576,185,1,24,
576,204,1,54,
576,207,4,0,
576,213,4,0,
576,214,4,0,
576,216,4,0,
576,218,4,0,
576,219,4,0,
576,237,4,0,
576,240,4,0,
576,244,4,0,
576,247,4,0,
576,248,1,31,
576,259,4,0,
576,260,1,28,
576,263,4,0,
576,269,4,0,
576,280,4,0,
576,313,1,10,
576,317,4,0,
576,321,1,1,3
576,347,4,0,
576,371,4,0,
576,373,1,19,
576,374,4,0,
576,377,1,34,
576,399,4,0,
576,412,4,0,
576,416,4,0,
576,433,4,0,
576,447,4,0,
576,451,4,0,
576,473,1,25,
576,477,1,45,
576,478,1,59,
576,490,4,0,
576,496,4,0,
576,589,1,1,4
576,590,4,0,
577,86,4,0,
577,87,4,0,
577,92,4,0,
577,94,1,37,
577,101,2,0,
577,104,4,0,
577,105,1,24,
577,109,2,0,
577,113,1,16,
577,115,1,3,
577,138,4,0,
577,149,1,1,
577,151,2,0,
577,153,4,0,
577,156,4,0,
577,157,4,0,
577,164,4,0,
577,182,4,0,
577,204,1,19,
577,205,1,7,
577,207,4,0,
577,213,4,0,
577,214,4,0,
577,216,4,0,
577,218,4,0,
577,219,4,0,
577,220,1,33,
577,237,1,14,
577,240,4,0,
577,244,4,0,
577,247,4,0,
577,248,1,31,
577,263,4,0,
577,270,2,0,
577,271,2,0,
577,283,1,28,
577,285,1,40,
577,286,2,0,
577,289,1,10,
577,290,2,0,
577,310,2,0,
577,317,4,0,
577,347,4,0,
577,360,4,0,
577,373,4,0,
577,377,1,46,
577,412,4,0,
577,430,4,0,
577,433,4,0,
577,472,1,48,
577,473,1,25,
577,496,4,0,
577,590,4,0,
577,611,4,0,
578,86,4,0,
578,87,4,0,
578,92,4,0,
578,94,1,39,
578,104,4,0,
578,105,1,24,
578,113,1,16,
578,115,1,1,2
578,138,4,0,
578,149,1,1,1
578,153,4,0,
578,156,4,0,
578,157,4,0,
578,164,4,0,
578,182,4,0,
578,204,1,19,
578,205,1,1,3
578,207,4,0,
578,213,4,0,
578,214,4,0,
578,216,4,0,
578,218,4,0,
578,219,4,0,
578,220,1,34,
578,237,1,14,
578,240,4,0,
578,244,4,0,
578,247,4,0,
578,248,1,31,
578,263,4,0,
578,283,1,28,
578,285,1,43,
578,289,1,1,4
578,317,4,0,
578,347,4,0,
578,360,4,0,
578,373,4,0,
578,377,1,50,
578,412,4,0,
578,430,4,0,
578,433,4,0,
578,472,1,53,
578,473,1,25,
578,496,4,0,
578,590,4,0,
578,611,4,0,
579,63,4,0,
579,86,4,0,
579,87,4,0,
579,92,4,0,
579,94,1,39,
579,104,4,0,
579,105,1,24,
579,113,1,16,
579,115,1,1,3
579,138,4,0,
579,146,1,0,
579,149,1,1,2
579,153,4,0,
579,156,4,0,
579,157,4,0,
579,164,4,0,
579,182,4,0,
579,204,1,19,
579,205,1,1,4
579,207,4,0,
579,213,4,0,
579,214,4,0,
579,216,4,0,
579,218,4,0,
579,219,4,0,
579,220,1,34,
579,237,1,14,
579,240,4,0,
579,244,4,0,
579,247,4,0,
579,248,1,31,
579,263,4,0,
579,283,1,28,
579,285,1,45,
579,289,1,1,5
579,317,4,0,
579,347,4,0,
579,360,4,0,
579,373,4,0,
579,374,4,0,
579,377,1,54,
579,411,4,0,
579,412,4,0,
579,416,4,0,
579,430,4,0,
579,433,4,0,
579,447,4,0,
579,472,1,59,
579,473,1,25,
579,496,4,0,
579,590,4,0,
579,611,4,0,
580,16,2,0,
580,17,1,9,
580,19,4,0,
580,55,1,1,
580,57,4,0,
580,58,4,0,
580,61,1,19,
580,92,4,0,
580,104,4,0,
580,119,2,0,
580,156,4,0,
580,164,4,0,
580,182,4,0,
580,207,4,0,
580,211,2,0,
580,213,4,0,
580,214,4,0,
580,216,4,0,
580,218,4,0,
580,237,4,0,
580,240,1,34,
580,258,4,0,
580,263,4,0,
580,297,1,21,
580,300,2,0,
580,314,2,0,
580,332,1,15,
580,346,1,3,
580,352,1,13,
580,355,1,30,
580,362,2,0,
580,366,1,37,
580,381,2,0,
580,382,2,0,
580,392,1,24,
580,403,1,27,
580,413,1,41,
580,432,1,6,
580,453,2,0,
580,496,4,0,
580,503,4,0,
580,542,1,46,
580,590,4,0,
581,17,1,1,4
581,19,4,0,
581,55,1,1,1
581,57,4,0,
581,58,4,0,
581,61,1,19,
581,63,4,0,
581,92,4,0,
581,104,4,0,
581,156,4,0,
581,164,4,0,
581,182,4,0,
581,207,4,0,
581,211,4,0,
581,213,4,0,
581,214,4,0,
581,216,4,0,
581,218,4,0,
581,237,4,0,
581,240,1,34,
581,258,4,0,
581,263,4,0,
581,297,1,21,
581,332,1,15,
581,346,1,1,2
581,352,1,13,
581,355,1,30,
581,366,1,40,
581,392,1,24,
581,403,1,27,
581,413,1,47,
581,416,4,0,
581,432,1,1,3
581,496,4,0,
581,503,4,0,
581,542,1,55,
581,590,4,0,
582,54,1,16,
582,58,1,35,
582,59,1,49,
582,92,4,0,
582,104,4,0,
582,106,1,4,
582,113,4,0,
582,151,1,31,
582,153,4,0,
582,156,4,0,
582,164,4,0,
582,181,2,0,
582,182,4,0,
582,196,1,13,
582,207,4,0,
582,213,4,0,
582,214,4,0,
582,216,4,0,
582,218,4,0,
582,237,4,0,
582,240,4,0,
582,243,1,44,
582,253,1,10,
582,258,1,40,
582,263,4,0,
582,269,1,22,
582,286,2,0,
582,310,1,7,
582,329,1,53,
582,333,1,1,
582,334,2,0,
582,352,2,0,
582,363,2,0,
582,393,2,0,
582,419,1,19,
582,420,2,0,
582,429,1,26,
582,430,4,0,
582,475,2,0,
582,496,4,0,
582,524,4,0,
582,590,4,0,
583,54,1,16,
583,58,1,36,
583,59,1,53,
583,92,4,0,
583,104,4,0,
583,106,1,1,2
583,113,4,0,
583,151,1,31,
583,153,4,0,
583,156,4,0,
583,164,4,0,
583,182,4,0,
583,196,1,13,
583,207,4,0,
583,213,4,0,
583,214,4,0,
583,216,4,0,
583,218,4,0,
583,237,4,0,
583,240,4,0,
583,243,1,47,
583,253,1,1,4
583,258,1,42,
583,263,4,0,
583,269,1,22,
583,310,1,1,3
583,329,1,58,
583,333,1,1,1
583,419,1,19,
583,429,1,26,
583,430,4,0,
583,496,4,0,
583,524,4,0,
583,590,4,0,
584,54,1,16,
584,58,1,36,
584,59,1,59,
584,63,4,0,
584,92,4,0,
584,104,4,0,
584,106,1,1,5
584,113,4,0,
584,151,1,31,
584,153,4,0,
584,156,4,0,
584,164,4,0,
584,182,4,0,
584,196,1,13,
584,207,4,0,
584,213,4,0,
584,214,4,0,
584,216,4,0,
584,218,4,0,
584,237,4,0,
584,240,4,0,
584,243,1,50,
584,253,1,1,7
584,258,1,42,
584,263,4,0,
584,269,1,22,
584,310,1,1,6
584,311,1,1,3
584,329,1,1,1
584,333,1,1,4
584,416,4,0,
584,419,1,19,
584,429,1,26,
584,430,4,0,
584,496,4,0,
584,524,4,0,
584,573,1,1,2
584,590,4,0,
585,24,1,10,
585,26,1,24,
585,28,1,7,
585,29,2,0,
585,33,1,1,1
585,36,1,20,
585,38,1,46,
585,45,1,4,
585,73,1,13,
585,76,1,51,
585,86,4,0,
585,92,4,0,
585,97,2,0,
585,104,4,0,
585,113,4,0,
585,156,4,0,
585,164,4,0,
585,182,4,0,
585,185,1,16,
585,204,1,36,
585,207,4,0,
585,213,4,0,
585,214,2,0,
585,216,4,0,
585,218,4,0,
585,219,4,0,
585,226,2,0,
585,235,2,0,
585,237,4,0,
585,240,4,0,
585,241,4,0,
585,247,4,0,
585,263,4,0,
585,267,1,41,
585,293,1,1,2
585,312,1,28,
585,313,2,0,
585,316,2,0,
585,320,2,0,
585,363,2,0,
585,388,2,0,
585,412,1,32,
585,447,4,0,
585,496,4,0,
585,497,4,0,
585,526,4,0,
585,528,4,0,
585,590,4,0,
586,14,4,0,
586,24,1,10,
586,26,1,24,
586,28,1,1,6
586,33,1,1,3
586,36,1,20,
586,38,1,52,
586,45,1,1,5
586,63,4,0,
586,73,1,13,
586,76,1,60,
586,86,4,0,
586,92,4,0,
586,104,4,0,
586,113,4,0,
